alignment	model
OG0001111_disco_tree2_aligned_trim.faa	WAG
OG0001111_disco_tree3_aligned_trim.faa	WAG
OG0001112_disco_tree1_aligned_trim.faa	LG
OG0001113_disco_tree1_aligned_trim.faa	LG
OG0001115_disco_tree2_aligned_trim.faa	LG
OG0001117_disco_tree1_aligned_trim.faa	LG
OG0001117_disco_tree2_aligned_trim.faa	LG
OG0001117_disco_tree3_aligned_trim.faa	Blosum62
OG0001118_disco_tree1_aligned_trim.faa	LG
OG0001119_disco_tree1_aligned_trim.faa	LG
OG0001119_disco_tree2_aligned_trim.faa	LG
OG0001120_disco_tree1_aligned_trim.faa	LG
OG0001121_disco_tree1_aligned_trim.faa	WAG
OG0001121_disco_tree2_aligned_trim.faa	WAG
OG0001122_disco_tree1_aligned_trim.faa	LG
OG0001122_disco_tree2_aligned_trim.faa	LG
OG0001124_disco_tree1_aligned_trim.faa	LG
OG0001125_disco_tree1_aligned_trim.faa	LG
OG0001125_disco_tree2_aligned_trim.faa	LG
OG0001126_disco_tree1_aligned_trim.faa	LG
OG0001126_disco_tree2_aligned_trim.faa	LG
OG0001128_disco_tree1_aligned_trim.faa	LG
OG0001131_disco_tree1_aligned_trim.faa	JTT
OG0001131_disco_tree2_aligned_trim.faa	JTT
OG0001132_disco_tree1_aligned_trim.faa	WAG
OG0001132_disco_tree2_aligned_trim.faa	JTTDCMut
OG0001133_disco_tree1_aligned_trim.faa	WAG
OG0001136_disco_tree1_aligned_trim.faa	LG
OG0001141_disco_tree1_aligned_trim.faa	LG
OG0001142_disco_tree1_aligned_trim.faa	LG
OG0001142_disco_tree2_aligned_trim.faa	JTT
OG0001142_disco_tree3_aligned_trim.faa	JTT
OG0001143_disco_tree1_aligned_trim.faa	LG
OG0001145_disco_tree1_aligned_trim.faa	LG
OG0001147_disco_tree1_aligned_trim.faa	WAG
OG0001148_disco_tree1_aligned_trim.faa	LG
OG0001148_disco_tree2_aligned_trim.faa	LG
OG0001149_disco_tree1_aligned_trim.faa	VT
OG0001149_disco_tree2_aligned_trim.faa	WAG
OG0001150_disco_tree1_aligned_trim.faa	WAG
OG0001151_disco_tree1_aligned_trim.faa	LG
OG0001151_disco_tree2_aligned_trim.faa	LG
OG0001154_disco_tree1_aligned_trim.faa	LG
OG0001156_disco_tree1_aligned_trim.faa	LG
OG0001156_disco_tree2_aligned_trim.faa	WAG
OG0001158_disco_tree2_aligned_trim.faa	LG
OG0001159_disco_tree1_aligned_trim.faa	WAG
OG0001160_disco_tree1_aligned_trim.faa	LG
OG0001161_disco_tree1_aligned_trim.faa	LG
OG0001164_disco_tree1_aligned_trim.faa	LG
OG0001166_disco_tree1_aligned_trim.faa	LG
OG0001166_disco_tree2_aligned_trim.faa	LG
OG0001167_disco_tree1_aligned_trim.faa	LG
OG0001168_disco_tree1_aligned_trim.faa	LG
OG0001169_disco_tree1_aligned_trim.faa	LG
OG0001169_disco_tree2_aligned_trim.faa	LG
OG0001171_disco_tree1_aligned_trim.faa	LG
OG0001176_disco_tree1_aligned_trim.faa	LG
OG0001176_disco_tree2_aligned_trim.faa	LG
OG0001177_disco_tree1_aligned_trim.faa	LG
OG0001177_disco_tree2_aligned_trim.faa	LG
OG0001178_disco_tree1_aligned_trim.faa	WAG
OG0001178_disco_tree2_aligned_trim.faa	WAG
OG0001180_disco_tree2_aligned_trim.faa	WAG
OG0001181_disco_tree1_aligned_trim.faa	JTT
OG0001181_disco_tree2_aligned_trim.faa	LG
OG0001184_disco_tree1_aligned_trim.faa	LG
OG0001184_disco_tree2_aligned_trim.faa	LG
OG0001184_disco_tree3_aligned_trim.faa	LG
OG0001186_disco_tree1_aligned_trim.faa	WAG
OG0001187_disco_tree1_aligned_trim.faa	JTT
OG0001187_disco_tree2_aligned_trim.faa	JTT
OG0001187_disco_tree3_aligned_trim.faa	JTT
OG0001189_disco_tree1_aligned_trim.faa	LG
OG0001191_disco_tree1_aligned_trim.faa	VT
OG0001191_disco_tree2_aligned_trim.faa	WAG
OG0001192_disco_tree1_aligned_trim.faa	JTT
OG0001192_disco_tree2_aligned_trim.faa	LG
OG0001193_disco_tree1_aligned_trim.faa	LG
OG0001193_disco_tree2_aligned_trim.faa	LG
OG0001195_disco_tree1_aligned_trim.faa	JTT
OG0001195_disco_tree2_aligned_trim.faa	JTT
OG0001195_disco_tree3_aligned_trim.faa	JTT
OG0001197_disco_tree1_aligned_trim.faa	JTT
OG0001198_disco_tree1_aligned_trim.faa	WAG
OG0001198_disco_tree2_aligned_trim.faa	WAG
OG0001201_disco_tree2_aligned_trim.faa	LG
OG0001202_disco_tree1_aligned_trim.faa	LG
OG0001206_disco_tree1_aligned_trim.faa	LG
OG0001206_disco_tree2_aligned_trim.faa	LG
OG0001207_disco_tree1_aligned_trim.faa	JTT
OG0001207_disco_tree2_aligned_trim.faa	JTT
OG0001208_disco_tree1_aligned_trim.faa	LG
OG0001209_disco_tree1_aligned_trim.faa	LG
OG0001209_disco_tree2_aligned_trim.faa	LG
OG0001210_disco_tree1_aligned_trim.faa	LG
OG0001210_disco_tree2_aligned_trim.faa	LG
OG0001211_disco_tree1_aligned_trim.faa	JTT
OG0001211_disco_tree2_aligned_trim.faa	JTT
OG0001212_disco_tree1_aligned_trim.faa	LG
OG0001212_disco_tree2_aligned_trim.faa	LG
OG0001213_disco_tree1_aligned_trim.faa	FLU
OG0001215_disco_tree1_aligned_trim.faa	LG
OG0001215_disco_tree2_aligned_trim.faa	LG
OG0001215_disco_tree3_aligned_trim.faa	LG
OG0001216_disco_tree1_aligned_trim.faa	JTT
OG0001216_disco_tree2_aligned_trim.faa	LG
OG0001219_disco_tree1_aligned_trim.faa	LG
OG0001219_disco_tree2_aligned_trim.faa	LG
OG0001221_disco_tree1_aligned_trim.faa	LG
OG0001221_disco_tree2_aligned_trim.faa	VT
OG0001221_disco_tree3_aligned_trim.faa	LG
OG0001222_disco_tree1_aligned_trim.faa	LG
OG0001223_disco_tree1_aligned_trim.faa	LG
OG0001224_disco_tree2_aligned_trim.faa	LG
OG0001225_disco_tree2_aligned_trim.faa	LG
OG0001226_disco_tree1_aligned_trim.faa	LG
OG0001226_disco_tree2_aligned_trim.faa	LG
OG0001227_disco_tree2_aligned_trim.faa	LG
OG0001228_disco_tree1_aligned_trim.faa	WAG
OG0001229_disco_tree1_aligned_trim.faa	LG
OG0001229_disco_tree2_aligned_trim.faa	LG
OG0001230_disco_tree2_aligned_trim.faa	LG
OG0001232_disco_tree1_aligned_trim.faa	FLU
OG0001234_disco_tree1_aligned_trim.faa	LG
OG0001235_disco_tree1_aligned_trim.faa	LG
OG0001236_disco_tree2_aligned_trim.faa	LG
OG0001238_disco_tree2_aligned_trim.faa	JTT
OG0001239_disco_tree1_aligned_trim.faa	LG
OG0001239_disco_tree2_aligned_trim.faa	LG
OG0001242_disco_tree1_aligned_trim.faa	LG
OG0001242_disco_tree2_aligned_trim.faa	LG
OG0001243_disco_tree1_aligned_trim.faa	VT
OG0001243_disco_tree2_aligned_trim.faa	LG
OG0001245_disco_tree1_aligned_trim.faa	WAG
OG0001247_disco_tree1_aligned_trim.faa	LG
OG0001249_disco_tree1_aligned_trim.faa	LG
OG0001249_disco_tree2_aligned_trim.faa	LG
OG0001249_disco_tree3_aligned_trim.faa	LG
OG0001250_disco_tree2_aligned_trim.faa	LG
OG0001252_disco_tree1_aligned_trim.faa	LG
OG0001252_disco_tree2_aligned_trim.faa	LG
OG0001254_disco_tree3_aligned_trim.faa	JTT
OG0001256_disco_tree1_aligned_trim.faa	mtZOA
OG0001257_disco_tree1_aligned_trim.faa	LG
OG0001258_disco_tree1_aligned_trim.faa	LG
OG0001258_disco_tree2_aligned_trim.faa	LG
OG0001260_disco_tree2_aligned_trim.faa	WAG
OG0001261_disco_tree1_aligned_trim.faa	LG
OG0001262_disco_tree2_aligned_trim.faa	LG
OG0001263_disco_tree1_aligned_trim.faa	LG
OG0001271_disco_tree1_aligned_trim.faa	cpREV
OG0001272_disco_tree1_aligned_trim.faa	LG
OG0001272_disco_tree2_aligned_trim.faa	LG
OG0001273_disco_tree1_aligned_trim.faa	LG
OG0001274_disco_tree1_aligned_trim.faa	LG
OG0001276_disco_tree1_aligned_trim.faa	LG
OG0001276_disco_tree2_aligned_trim.faa	JTT
OG0001277_disco_tree1_aligned_trim.faa	LG
OG0001278_disco_tree1_aligned_trim.faa	LG
OG0001278_disco_tree2_aligned_trim.faa	LG
OG0001283_disco_tree1_aligned_trim.faa	LG
OG0001283_disco_tree2_aligned_trim.faa	LG
OG0001284_disco_tree1_aligned_trim.faa	WAG
OG0001284_disco_tree2_aligned_trim.faa	LG
OG0001285_disco_tree2_aligned_trim.faa	JTTDCMut
OG0001286_disco_tree1_aligned_trim.faa	WAG
OG0001286_disco_tree2_aligned_trim.faa	WAG
OG0001288_disco_tree1_aligned_trim.faa	LG
OG0001289_disco_tree1_aligned_trim.faa	LG
OG0001290_disco_tree1_aligned_trim.faa	LG
OG0001291_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001291_disco_tree2_aligned_trim.faa	LG
OG0001295_disco_tree1_aligned_trim.faa	LG
OG0001296_disco_tree1_aligned_trim.faa	LG
OG0001299_disco_tree1_aligned_trim.faa	WAG
OG0001302_disco_tree1_aligned_trim.faa	LG
OG0001303_disco_tree1_aligned_trim.faa	LG
OG0001303_disco_tree2_aligned_trim.faa	LG
OG0001304_disco_tree1_aligned_trim.faa	WAG
OG0001304_disco_tree2_aligned_trim.faa	WAG
OG0001305_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001308_disco_tree2_aligned_trim.faa	LG
OG0001311_disco_tree1_aligned_trim.faa	WAG
OG0001311_disco_tree2_aligned_trim.faa	LG
OG0001312_disco_tree1_aligned_trim.faa	WAG
OG0001313_disco_tree1_aligned_trim.faa	LG
OG0001314_disco_tree1_aligned_trim.faa	LG
OG0001315_disco_tree1_aligned_trim.faa	LG
OG0001316_disco_tree1_aligned_trim.faa	JTT
OG0001320_disco_tree1_aligned_trim.faa	VT
OG0001320_disco_tree2_aligned_trim.faa	rtREV
OG0001321_disco_tree1_aligned_trim.faa	LG
OG0001322_disco_tree1_aligned_trim.faa	LG
OG0001322_disco_tree2_aligned_trim.faa	LG
OG0001323_disco_tree1_aligned_trim.faa	LG
OG0001325_disco_tree1_aligned_trim.faa	LG
OG0001326_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001326_disco_tree2_aligned_trim.faa	JTT
OG0001329_disco_tree1_aligned_trim.faa	LG
OG0001330_disco_tree1_aligned_trim.faa	LG
OG0001337_disco_tree1_aligned_trim.faa	LG
OG0001337_disco_tree2_aligned_trim.faa	LG
OG0001338_disco_tree1_aligned_trim.faa	WAG
OG0001339_disco_tree2_aligned_trim.faa	LG
OG0001341_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001342_disco_tree1_aligned_trim.faa	JTT
OG0001342_disco_tree2_aligned_trim.faa	VT
OG0001343_disco_tree1_aligned_trim.faa	VT
OG0001343_disco_tree2_aligned_trim.faa	JTT
OG0001350_disco_tree1_aligned_trim.faa	LG
OG0001350_disco_tree2_aligned_trim.faa	LG
OG0001352_disco_tree1_aligned_trim.faa	LG
OG0001353_disco_tree1_aligned_trim.faa	cpREV
OG0001353_disco_tree2_aligned_trim.faa	LG
OG0001354_disco_tree1_aligned_trim.faa	LG
OG0001354_disco_tree2_aligned_trim.faa	LG
OG0001355_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001362_disco_tree1_aligned_trim.faa	LG
OG0001363_disco_tree1_aligned_trim.faa	LG
OG0001363_disco_tree2_aligned_trim.faa	LG
OG0001365_disco_tree1_aligned_trim.faa	LG
OG0001365_disco_tree2_aligned_trim.faa	LG
OG0001367_disco_tree1_aligned_trim.faa	LG
OG0001367_disco_tree2_aligned_trim.faa	LG
OG0001368_disco_tree1_aligned_trim.faa	LG
OG0001368_disco_tree2_aligned_trim.faa	JTT
OG0001368_disco_tree3_aligned_trim.faa	LG
OG0001369_disco_tree1_aligned_trim.faa	WAG
OG0001370_disco_tree1_aligned_trim.faa	LG
OG0001370_disco_tree2_aligned_trim.faa	LG
OG0001371_disco_tree1_aligned_trim.faa	JTT
OG0001371_disco_tree2_aligned_trim.faa	JTT
OG0001372_disco_tree1_aligned_trim.faa	LG
OG0001373_disco_tree1_aligned_trim.faa	LG
OG0001374_disco_tree1_aligned_trim.faa	LG
OG0001374_disco_tree2_aligned_trim.faa	LG
OG0001375_disco_tree2_aligned_trim.faa	LG
OG0001377_disco_tree1_aligned_trim.faa	WAG
OG0001377_disco_tree2_aligned_trim.faa	WAG
OG0001378_disco_tree2_aligned_trim.faa	LG
OG0001379_disco_tree1_aligned_trim.faa	WAG
OG0001380_disco_tree1_aligned_trim.faa	WAG
OG0001381_disco_tree1_aligned_trim.faa	JTT
OG0001386_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001386_disco_tree2_aligned_trim.faa	LG
OG0001387_disco_tree1_aligned_trim.faa	LG
OG0001388_disco_tree1_aligned_trim.faa	LG
OG0001389_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001389_disco_tree2_aligned_trim.faa	JTT
OG0001391_disco_tree1_aligned_trim.faa	LG
OG0001392_disco_tree1_aligned_trim.faa	LG
OG0001392_disco_tree2_aligned_trim.faa	LG
OG0001396_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001397_disco_tree1_aligned_trim.faa	WAG
OG0001399_disco_tree1_aligned_trim.faa	JTT
OG0001399_disco_tree2_aligned_trim.faa	VT
OG0001405_disco_tree1_aligned_trim.faa	VT
OG0001405_disco_tree2_aligned_trim.faa	Dayhoff
OG0001408_disco_tree1_aligned_trim.faa	LG
OG0001410_disco_tree1_aligned_trim.faa	LG
OG0001411_disco_tree1_aligned_trim.faa	LG
OG0001412_disco_tree1_aligned_trim.faa	LG
OG0001412_disco_tree2_aligned_trim.faa	LG
OG0001414_disco_tree1_aligned_trim.faa	LG
OG0001414_disco_tree2_aligned_trim.faa	LG
OG0001417_disco_tree1_aligned_trim.faa	LG
OG0001417_disco_tree2_aligned_trim.faa	LG
OG0001418_disco_tree2_aligned_trim.faa	LG
OG0001420_disco_tree1_aligned_trim.faa	LG
OG0001423_disco_tree1_aligned_trim.faa	LG
OG0001429_disco_tree2_aligned_trim.faa	LG
OG0001429_disco_tree3_aligned_trim.faa	JTT
OG0001430_disco_tree1_aligned_trim.faa	LG
OG0001430_disco_tree2_aligned_trim.faa	WAG
OG0001431_disco_tree1_aligned_trim.faa	LG
OG0001431_disco_tree2_aligned_trim.faa	LG
OG0001433_disco_tree1_aligned_trim.faa	LG
OG0001433_disco_tree2_aligned_trim.faa	LG
OG0001434_disco_tree1_aligned_trim.faa	LG
OG0001435_disco_tree2_aligned_trim.faa	LG
OG0001437_disco_tree1_aligned_trim.faa	LG
OG0001437_disco_tree2_aligned_trim.faa	LG
OG0001439_disco_tree2_aligned_trim.faa	LG
OG0001442_disco_tree1_aligned_trim.faa	WAG
OG0001443_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001444_disco_tree1_aligned_trim.faa	VT
OG0001449_disco_tree1_aligned_trim.faa	LG
OG0001449_disco_tree2_aligned_trim.faa	LG
OG0001451_disco_tree1_aligned_trim.faa	LG
OG0001451_disco_tree2_aligned_trim.faa	LG
OG0001452_disco_tree1_aligned_trim.faa	LG
OG0001452_disco_tree2_aligned_trim.faa	LG
OG0001453_disco_tree1_aligned_trim.faa	LG
OG0001453_disco_tree2_aligned_trim.faa	JTTDCMut
OG0001454_disco_tree1_aligned_trim.faa	JTT
OG0001454_disco_tree2_aligned_trim.faa	LG
OG0001458_disco_tree1_aligned_trim.faa	WAG
OG0001458_disco_tree2_aligned_trim.faa	WAG
OG0001460_disco_tree1_aligned_trim.faa	LG
OG0001461_disco_tree1_aligned_trim.faa	cpREV
OG0001461_disco_tree2_aligned_trim.faa	LG
OG0001463_disco_tree1_aligned_trim.faa	LG
OG0001463_disco_tree2_aligned_trim.faa	JTT
OG0001464_disco_tree1_aligned_trim.faa	LG
OG0001465_disco_tree1_aligned_trim.faa	Dayhoff
OG0001466_disco_tree1_aligned_trim.faa	LG
OG0001466_disco_tree2_aligned_trim.faa	LG
OG0001467_disco_tree1_aligned_trim.faa	WAG
OG0001467_disco_tree2_aligned_trim.faa	mtZOA
OG0001472_disco_tree1_aligned_trim.faa	LG
OG0001473_disco_tree1_aligned_trim.faa	LG
OG0001473_disco_tree2_aligned_trim.faa	LG
OG0001475_disco_tree1_aligned_trim.faa	LG
OG0001475_disco_tree2_aligned_trim.faa	LG
OG0001476_disco_tree1_aligned_trim.faa	LG
OG0001476_disco_tree2_aligned_trim.faa	LG
OG0001477_disco_tree1_aligned_trim.faa	LG
OG0001477_disco_tree2_aligned_trim.faa	LG
OG0001478_disco_tree1_aligned_trim.faa	LG
OG0001478_disco_tree2_aligned_trim.faa	JTT
OG0001479_disco_tree1_aligned_trim.faa	JTT
OG0001479_disco_tree2_aligned_trim.faa	LG
OG0001480_disco_tree1_aligned_trim.faa	JTT
OG0001481_disco_tree1_aligned_trim.faa	JTT
OG0001481_disco_tree2_aligned_trim.faa	JTT
OG0001483_disco_tree1_aligned_trim.faa	LG
OG0001483_disco_tree2_aligned_trim.faa	LG
OG0001484_disco_tree1_aligned_trim.faa	JTT
OG0001484_disco_tree2_aligned_trim.faa	JTT
OG0001487_disco_tree1_aligned_trim.faa	LG
OG0001489_disco_tree1_aligned_trim.faa	LG
OG0001489_disco_tree2_aligned_trim.faa	LG
OG0001491_disco_tree1_aligned_trim.faa	LG
OG0001491_disco_tree2_aligned_trim.faa	LG
OG0001492_disco_tree1_aligned_trim.faa	JTT
OG0001497_disco_tree1_aligned_trim.faa	JTT
OG0001498_disco_tree1_aligned_trim.faa	LG
OG0001498_disco_tree2_aligned_trim.faa	LG
OG0001499_disco_tree2_aligned_trim.faa	LG
OG0001500_disco_tree1_aligned_trim.faa	LG
OG0001500_disco_tree2_aligned_trim.faa	LG
OG0001501_disco_tree1_aligned_trim.faa	WAG
OG0001501_disco_tree2_aligned_trim.faa	LG
OG0001502_disco_tree1_aligned_trim.faa	LG
OG0001502_disco_tree2_aligned_trim.faa	LG
OG0001503_disco_tree1_aligned_trim.faa	FLU
OG0001504_disco_tree1_aligned_trim.faa	LG
OG0001504_disco_tree2_aligned_trim.faa	LG
OG0001505_disco_tree1_aligned_trim.faa	LG
OG0001509_disco_tree1_aligned_trim.faa	LG
OG0001509_disco_tree2_aligned_trim.faa	JTT
OG0001510_disco_tree1_aligned_trim.faa	LG
OG0001510_disco_tree2_aligned_trim.faa	JTTDCMut
OG0001513_disco_tree2_aligned_trim.faa	WAG
OG0001514_disco_tree1_aligned_trim.faa	LG
OG0001514_disco_tree2_aligned_trim.faa	LG
OG0001515_disco_tree1_aligned_trim.faa	VT
OG0001515_disco_tree2_aligned_trim.faa	JTT
OG0001516_disco_tree1_aligned_trim.faa	LG
OG0001517_disco_tree1_aligned_trim.faa	JTT
OG0001518_disco_tree1_aligned_trim.faa	VT
OG0001527_disco_tree1_aligned_trim.faa	WAG
OG0001528_disco_tree1_aligned_trim.faa	JTT
OG0001529_disco_tree1_aligned_trim.faa	JTT
OG0001530_disco_tree1_aligned_trim.faa	LG
OG0001533_disco_tree1_aligned_trim.faa	LG
OG0001534_disco_tree1_aligned_trim.faa	LG
OG0001537_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001538_disco_tree1_aligned_trim.faa	LG
OG0001538_disco_tree2_aligned_trim.faa	LG
OG0001539_disco_tree1_aligned_trim.faa	LG
OG0001540_disco_tree3_aligned_trim.faa	LG
OG0001541_disco_tree1_aligned_trim.faa	LG
OG0001542_disco_tree1_aligned_trim.faa	LG
OG0001542_disco_tree2_aligned_trim.faa	VT
OG0001543_disco_tree1_aligned_trim.faa	LG
OG0001543_disco_tree2_aligned_trim.faa	LG
OG0001544_disco_tree1_aligned_trim.faa	LG
OG0001544_disco_tree2_aligned_trim.faa	LG
OG0001545_disco_tree1_aligned_trim.faa	JTT
OG0001545_disco_tree2_aligned_trim.faa	LG
OG0001546_disco_tree1_aligned_trim.faa	LG
OG0001546_disco_tree2_aligned_trim.faa	mtZOA
OG0001547_disco_tree1_aligned_trim.faa	LG
OG0001548_disco_tree2_aligned_trim.faa	LG
OG0001550_disco_tree1_aligned_trim.faa	WAG
OG0001551_disco_tree1_aligned_trim.faa	LG
OG0001551_disco_tree2_aligned_trim.faa	LG
OG0001552_disco_tree1_aligned_trim.faa	WAG
OG0001552_disco_tree2_aligned_trim.faa	WAG
OG0001553_disco_tree1_aligned_trim.faa	JTT
OG0001558_disco_tree1_aligned_trim.faa	JTT
OG0001559_disco_tree1_aligned_trim.faa	JTT
OG0001559_disco_tree2_aligned_trim.faa	JTT
OG0001560_disco_tree1_aligned_trim.faa	JTT
OG0001561_disco_tree1_aligned_trim.faa	WAG
OG0001562_disco_tree1_aligned_trim.faa	LG
OG0001564_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001564_disco_tree2_aligned_trim.faa	JTTDCMut
OG0001565_disco_tree1_aligned_trim.faa	JTT
OG0001565_disco_tree2_aligned_trim.faa	LG
OG0001565_disco_tree3_aligned_trim.faa	JTT
OG0001568_disco_tree1_aligned_trim.faa	LG
OG0001568_disco_tree2_aligned_trim.faa	LG
OG0001569_disco_tree1_aligned_trim.faa	WAG
OG0001570_disco_tree2_aligned_trim.faa	WAG
OG0001571_disco_tree1_aligned_trim.faa	LG
OG0001573_disco_tree1_aligned_trim.faa	LG
OG0001573_disco_tree2_aligned_trim.faa	JTT
OG0001574_disco_tree1_aligned_trim.faa	LG
OG0001576_disco_tree1_aligned_trim.faa	LG
OG0001576_disco_tree2_aligned_trim.faa	LG
OG0001580_disco_tree1_aligned_trim.faa	JTT
OG0001585_disco_tree1_aligned_trim.faa	LG
OG0001586_disco_tree2_aligned_trim.faa	LG
OG0001587_disco_tree1_aligned_trim.faa	JTT
OG0001587_disco_tree2_aligned_trim.faa	JTT
OG0001589_disco_tree1_aligned_trim.faa	WAG
OG0001590_disco_tree1_aligned_trim.faa	LG
OG0001591_disco_tree1_aligned_trim.faa	LG
OG0001592_disco_tree1_aligned_trim.faa	JTT
OG0001592_disco_tree2_aligned_trim.faa	JTT
OG0001593_disco_tree1_aligned_trim.faa	LG
OG0001593_disco_tree2_aligned_trim.faa	LG
OG0001594_disco_tree1_aligned_trim.faa	LG
OG0001595_disco_tree1_aligned_trim.faa	LG
OG0001595_disco_tree2_aligned_trim.faa	LG
OG0001596_disco_tree1_aligned_trim.faa	LG
OG0001596_disco_tree2_aligned_trim.faa	WAG
OG0001597_disco_tree1_aligned_trim.faa	LG
OG0001597_disco_tree2_aligned_trim.faa	LG
OG0001598_disco_tree1_aligned_trim.faa	WAG
OG0001599_disco_tree1_aligned_trim.faa	Blosum62
OG0001599_disco_tree2_aligned_trim.faa	LG
OG0001600_disco_tree1_aligned_trim.faa	LG
OG0001600_disco_tree2_aligned_trim.faa	LG
OG0001601_disco_tree2_aligned_trim.faa	LG
OG0001602_disco_tree2_aligned_trim.faa	WAG
OG0001608_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001609_disco_tree2_aligned_trim.faa	WAG
OG0001610_disco_tree1_aligned_trim.faa	WAG
OG0001610_disco_tree2_aligned_trim.faa	JTTDCMut
OG0001612_disco_tree1_aligned_trim.faa	WAG
OG0001613_disco_tree2_aligned_trim.faa	WAG
OG0001614_disco_tree1_aligned_trim.faa	LG
OG0001614_disco_tree2_aligned_trim.faa	LG
OG0001615_disco_tree1_aligned_trim.faa	LG
OG0001616_disco_tree1_aligned_trim.faa	mtZOA
OG0001616_disco_tree2_aligned_trim.faa	LG
OG0001617_disco_tree1_aligned_trim.faa	VT
OG0001617_disco_tree2_aligned_trim.faa	LG
OG0001618_disco_tree1_aligned_trim.faa	LG
OG0001618_disco_tree2_aligned_trim.faa	JTT
OG0001621_disco_tree2_aligned_trim.faa	LG
OG0001622_disco_tree1_aligned_trim.faa	JTT
OG0001622_disco_tree2_aligned_trim.faa	JTT
OG0001624_disco_tree1_aligned_trim.faa	LG
OG0001626_disco_tree1_aligned_trim.faa	LG
OG0001626_disco_tree2_aligned_trim.faa	LG
OG0001627_disco_tree2_aligned_trim.faa	JTT
OG0001636_disco_tree2_aligned_trim.faa	Dayhoff
OG0001638_disco_tree1_aligned_trim.faa	LG
OG0001639_disco_tree1_aligned_trim.faa	WAG
OG0001640_disco_tree1_aligned_trim.faa	LG
OG0001640_disco_tree2_aligned_trim.faa	LG
OG0001642_disco_tree1_aligned_trim.faa	LG
OG0001643_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001643_disco_tree2_aligned_trim.faa	LG
OG0001644_disco_tree1_aligned_trim.faa	LG
OG0001644_disco_tree2_aligned_trim.faa	LG
OG0001645_disco_tree1_aligned_trim.faa	JTT
OG0001645_disco_tree2_aligned_trim.faa	JTTDCMut
OG0001647_disco_tree1_aligned_trim.faa	mtZOA
OG0001647_disco_tree2_aligned_trim.faa	mtZOA
OG0001649_disco_tree2_aligned_trim.faa	WAG
OG0001651_disco_tree1_aligned_trim.faa	LG
OG0001652_disco_tree1_aligned_trim.faa	WAG
OG0001653_disco_tree1_aligned_trim.faa	LG
OG0001655_disco_tree1_aligned_trim.faa	JTT
OG0001662_disco_tree1_aligned_trim.faa	LG
OG0001662_disco_tree2_aligned_trim.faa	LG
OG0001665_disco_tree1_aligned_trim.faa	LG
OG0001666_disco_tree1_aligned_trim.faa	LG
OG0001666_disco_tree2_aligned_trim.faa	LG
OG0001667_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001667_disco_tree2_aligned_trim.faa	LG
OG0001668_disco_tree1_aligned_trim.faa	LG
OG0001669_disco_tree1_aligned_trim.faa	JTT
OG0001669_disco_tree2_aligned_trim.faa	JTT
OG0001670_disco_tree1_aligned_trim.faa	WAG
OG0001671_disco_tree1_aligned_trim.faa	LG
OG0001673_disco_tree1_aligned_trim.faa	LG
OG0001674_disco_tree1_aligned_trim.faa	LG
OG0001675_disco_tree2_aligned_trim.faa	LG
OG0001676_disco_tree1_aligned_trim.faa	JTT
OG0001677_disco_tree1_aligned_trim.faa	JTT
OG0001678_disco_tree1_aligned_trim.faa	JTT
OG0001679_disco_tree1_aligned_trim.faa	LG
OG0001679_disco_tree2_aligned_trim.faa	LG
OG0001680_disco_tree1_aligned_trim.faa	WAG
OG0001681_disco_tree1_aligned_trim.faa	WAG
OG0001681_disco_tree2_aligned_trim.faa	LG
OG0001682_disco_tree2_aligned_trim.faa	LG
OG0001685_disco_tree1_aligned_trim.faa	LG
OG0001685_disco_tree2_aligned_trim.faa	LG
OG0001689_disco_tree1_aligned_trim.faa	LG
OG0001690_disco_tree1_aligned_trim.faa	WAG
OG0001690_disco_tree2_aligned_trim.faa	WAG
OG0001691_disco_tree1_aligned_trim.faa	LG
OG0001692_disco_tree1_aligned_trim.faa	LG
OG0001692_disco_tree2_aligned_trim.faa	JTTDCMut
OG0001694_disco_tree1_aligned_trim.faa	LG
OG0001696_disco_tree1_aligned_trim.faa	LG
OG0001697_disco_tree1_aligned_trim.faa	LG
OG0001698_disco_tree1_aligned_trim.faa	Blosum62
OG0001699_disco_tree1_aligned_trim.faa	LG
OG0001699_disco_tree2_aligned_trim.faa	LG
OG0001700_disco_tree1_aligned_trim.faa	LG
OG0001700_disco_tree2_aligned_trim.faa	LG
OG0001701_disco_tree1_aligned_trim.faa	LG
OG0001702_disco_tree1_aligned_trim.faa	LG
OG0001702_disco_tree2_aligned_trim.faa	LG
OG0001703_disco_tree1_aligned_trim.faa	JTT
OG0001703_disco_tree2_aligned_trim.faa	Blosum62
OG0001704_disco_tree1_aligned_trim.faa	LG
