alignment	model
13_distribution_divergence/01_input_alignments/OG0002868_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0002869_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002870_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002871_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002872_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002873_disco_tree1_aligned_trim.faa	cpREV
13_distribution_divergence/01_input_alignments/OG0002874_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002875_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0002876_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002877_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002878_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0002879_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002880_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002881_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0002882_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0002883_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002884_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002885_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002886_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0002887_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002888_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0002889_disco_tree1_aligned_trim.faa	RtREV
13_distribution_divergence/01_input_alignments/OG0002890_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002891_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0002892_disco_tree1_aligned_trim.faa	Dayhoff_DCMut
13_distribution_divergence/01_input_alignments/OG0002893_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002894_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002895_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002896_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002897_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0002898_disco_tree1_aligned_trim.faa	Dayhoff
13_distribution_divergence/01_input_alignments/OG0002899_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002900_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002901_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002902_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0002903_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002904_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0002905_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002906_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0002907_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002908_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0002909_disco_tree1_aligned_trim.faa	WAG
13_distribution_divergence/01_input_alignments/OG0002910_disco_tree1_aligned_trim.faa	WAG
13_distribution_divergence/01_input_alignments/OG0002911_disco_tree1_aligned_trim.faa	WAG
13_distribution_divergence/01_input_alignments/OG0002912_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002913_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0002914_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0002915_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0002916_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002917_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002918_disco_tree1_aligned_trim.faa	Dayhoff
13_distribution_divergence/01_input_alignments/OG0002919_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002920_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002921_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002922_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002923_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002924_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0002925_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002926_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002927_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002928_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002929_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002930_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002931_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0002932_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002933_disco_tree1_aligned_trim.faa	Blosum62
13_distribution_divergence/01_input_alignments/OG0002934_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002935_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0002936_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002937_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002938_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002939_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002940_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0002941_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0002942_disco_tree1_aligned_trim.faa	Dayhoff
13_distribution_divergence/01_input_alignments/OG0002943_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0002944_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0002945_disco_tree1_aligned_trim.faa	WAG
13_distribution_divergence/01_input_alignments/OG0002946_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0002947_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002948_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002949_disco_tree1_aligned_trim.faa	Dayhoff
13_distribution_divergence/01_input_alignments/OG0002950_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002951_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0002952_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002953_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002954_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0002955_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002956_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0002957_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002958_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002959_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002960_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0002961_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0002962_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002963_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002964_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002965_disco_tree1_aligned_trim.faa	Dayhoff
13_distribution_divergence/01_input_alignments/OG0002966_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0002968_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002969_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0002970_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002971_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002972_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0002973_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002974_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0002975_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002976_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002977_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0002978_disco_tree1_aligned_trim.faa	WAG
13_distribution_divergence/01_input_alignments/OG0002979_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002980_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0002981_disco_tree1_aligned_trim.faa	MtZoa
13_distribution_divergence/01_input_alignments/OG0002982_disco_tree1_aligned_trim.faa	WAG
13_distribution_divergence/01_input_alignments/OG0002983_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002984_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0002985_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002986_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002987_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0002988_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002989_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002990_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002991_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002992_disco_tree1_aligned_trim.faa	Dayhoff
13_distribution_divergence/01_input_alignments/OG0002993_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002994_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0002995_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0002996_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002997_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002998_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0002999_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003000_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003001_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003002_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003003_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003004_disco_tree1_aligned_trim.faa	WAG
13_distribution_divergence/01_input_alignments/OG0003005_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003006_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003007_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003008_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003009_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003010_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003011_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003012_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003013_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003014_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003015_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003016_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003017_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003018_disco_tree1_aligned_trim.faa	Dayhoff
13_distribution_divergence/01_input_alignments/OG0003019_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003020_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003021_disco_tree1_aligned_trim.faa	WAG
13_distribution_divergence/01_input_alignments/OG0003022_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003023_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003024_disco_tree1_aligned_trim.faa	Dayhoff
13_distribution_divergence/01_input_alignments/OG0003025_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003026_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003027_disco_tree1_aligned_trim.faa	RtREV
13_distribution_divergence/01_input_alignments/OG0003028_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003029_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003030_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003031_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003032_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003033_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003034_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003035_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003036_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0003037_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003038_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003039_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003040_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003041_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003042_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003043_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003044_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003045_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003046_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003047_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003048_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003049_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003050_disco_tree1_aligned_trim.faa	Dayhoff_DCMut
13_distribution_divergence/01_input_alignments/OG0003051_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003052_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003053_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003054_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003055_disco_tree1_aligned_trim.faa	mtArt
13_distribution_divergence/01_input_alignments/OG0003056_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003057_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003058_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003059_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003060_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003061_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003062_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003063_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003064_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003065_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003066_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003067_disco_tree1_aligned_trim.faa	WAG
13_distribution_divergence/01_input_alignments/OG0003068_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003069_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003070_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003071_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003072_disco_tree1_aligned_trim.faa	MtZoa
13_distribution_divergence/01_input_alignments/OG0003073_disco_tree1_aligned_trim.faa	WAG
13_distribution_divergence/01_input_alignments/OG0003074_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003075_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003076_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003077_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003078_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003079_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003080_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003081_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003082_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003083_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003084_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003085_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003086_disco_tree1_aligned_trim.faa	Dayhoff
13_distribution_divergence/01_input_alignments/OG0003087_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003088_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003089_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003090_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003091_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003092_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003093_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003094_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003095_disco_tree1_aligned_trim.faa	Dayhoff_DCMut
13_distribution_divergence/01_input_alignments/OG0003096_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003097_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003098_disco_tree1_aligned_trim.faa	Dayhoff_DCMut
13_distribution_divergence/01_input_alignments/OG0003099_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003100_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003101_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003102_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003103_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003104_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003105_disco_tree1_aligned_trim.faa	RtREV
13_distribution_divergence/01_input_alignments/OG0003106_disco_tree1_aligned_trim.faa	Dayhoff
13_distribution_divergence/01_input_alignments/OG0003107_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003108_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003109_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003110_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003111_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003112_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003113_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003114_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003115_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003116_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003117_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003118_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003119_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003120_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003121_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003122_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003123_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003124_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003125_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003126_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003127_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003128_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003129_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003130_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003131_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003132_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003133_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003134_disco_tree1_aligned_trim.faa	WAG
13_distribution_divergence/01_input_alignments/OG0003135_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003136_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003137_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003138_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003139_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003140_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003141_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003142_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003143_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003144_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003145_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003146_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003147_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003149_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003150_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003151_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003152_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003153_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003154_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003155_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003156_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003157_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003158_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003159_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003160_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003161_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0003162_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0003163_disco_tree1_aligned_trim.faa	WAG
13_distribution_divergence/01_input_alignments/OG0003164_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003165_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003166_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003167_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003168_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003169_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003170_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003171_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003172_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0003173_disco_tree1_aligned_trim.faa	LG
