alignment	model
OG0002056_disco_tree1_aligned_trim.faa	VT
OG0002057_disco_tree1_aligned_trim.faa	JTT
OG0002058_disco_tree1_aligned_trim.faa	JTT
OG0002059_disco_tree1_aligned_trim.faa	LG
OG0002060_disco_tree1_aligned_trim.faa	WAG
OG0002061_disco_tree1_aligned_trim.faa	WAG
OG0002062_disco_tree1_aligned_trim.faa	JTT
OG0002063_disco_tree1_aligned_trim.faa	JTT
OG0002064_disco_tree1_aligned_trim.faa	JTT
OG0002065_disco_tree1_aligned_trim.faa	JTT
OG0002066_disco_tree1_aligned_trim.faa	JTT
OG0002067_disco_tree1_aligned_trim.faa	JTT
OG0002068_disco_tree1_aligned_trim.faa	VT
OG0002069_disco_tree1_aligned_trim.faa	JTT
OG0002070_disco_tree1_aligned_trim.faa	VT
OG0002071_disco_tree1_aligned_trim.faa	JTT
OG0002072_disco_tree1_aligned_trim.faa	JTT
OG0002073_disco_tree1_aligned_trim.faa	JTT
OG0002074_disco_tree1_aligned_trim.faa	JTT
OG0002075_disco_tree1_aligned_trim.faa	JTT
OG0002076_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002077_disco_tree1_aligned_trim.faa	JTT
OG0002078_disco_tree1_aligned_trim.faa	LG
OG0002079_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002080_disco_tree1_aligned_trim.faa	JTT
OG0002081_disco_tree1_aligned_trim.faa	JTT
OG0002082_disco_tree1_aligned_trim.faa	JTT
OG0002084_disco_tree1_aligned_trim.faa	JTT
OG0002085_disco_tree1_aligned_trim.faa	JTT
OG0002086_disco_tree1_aligned_trim.faa	JTT
OG0002087_disco_tree1_aligned_trim.faa	JTT
OG0002088_disco_tree1_aligned_trim.faa	LG
OG0002089_disco_tree1_aligned_trim.faa	JTT
OG0002090_disco_tree1_aligned_trim.faa	JTT
OG0002091_disco_tree1_aligned_trim.faa	LG
OG0002092_disco_tree1_aligned_trim.faa	LG
OG0002093_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002094_disco_tree1_aligned_trim.faa	JTT
OG0002095_disco_tree1_aligned_trim.faa	JTT
OG0002096_disco_tree1_aligned_trim.faa	LG
OG0002097_disco_tree1_aligned_trim.faa	JTT
OG0002098_disco_tree1_aligned_trim.faa	JTT
OG0002099_disco_tree1_aligned_trim.faa	JTT
OG0002100_disco_tree1_aligned_trim.faa	JTT
OG0002101_disco_tree1_aligned_trim.faa	JTT
OG0002102_disco_tree1_aligned_trim.faa	JTT
OG0002103_disco_tree1_aligned_trim.faa	LG
OG0002104_disco_tree1_aligned_trim.faa	JTT
OG0002105_disco_tree1_aligned_trim.faa	LG
OG0002106_disco_tree1_aligned_trim.faa	JTT
OG0002107_disco_tree1_aligned_trim.faa	JTT
OG0002109_disco_tree1_aligned_trim.faa	JTT
OG0002110_disco_tree1_aligned_trim.faa	FLU
OG0002112_disco_tree1_aligned_trim.faa	FLU
OG0002114_disco_tree1_aligned_trim.faa	JTT
OG0002117_disco_tree1_aligned_trim.faa	WAG
OG0002118_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002119_disco_tree1_aligned_trim.faa	JTT
OG0002120_disco_tree1_aligned_trim.faa	JTT
OG0002121_disco_tree1_aligned_trim.faa	JTT
OG0002122_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002123_disco_tree1_aligned_trim.faa	LG
OG0002124_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002125_disco_tree1_aligned_trim.faa	LG
OG0002126_disco_tree1_aligned_trim.faa	JTT
OG0002127_disco_tree1_aligned_trim.faa	LG
OG0002128_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002129_disco_tree1_aligned_trim.faa	JTT
OG0002130_disco_tree1_aligned_trim.faa	JTT
OG0002131_disco_tree1_aligned_trim.faa	JTT
OG0002132_disco_tree1_aligned_trim.faa	JTT
OG0002133_disco_tree1_aligned_trim.faa	JTT
OG0002134_disco_tree1_aligned_trim.faa	JTT
OG0002135_disco_tree1_aligned_trim.faa	JTT
OG0002136_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002137_disco_tree1_aligned_trim.faa	LG
OG0002138_disco_tree1_aligned_trim.faa	LG
OG0002139_disco_tree1_aligned_trim.faa	JTT
OG0002140_disco_tree1_aligned_trim.faa	JTT
OG0002141_disco_tree1_aligned_trim.faa	JTT
OG0002142_disco_tree1_aligned_trim.faa	LG
OG0002143_disco_tree1_aligned_trim.faa	WAG
OG0002144_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002145_disco_tree1_aligned_trim.faa	LG
OG0002146_disco_tree1_aligned_trim.faa	JTT
OG0002147_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002148_disco_tree1_aligned_trim.faa	JTT
OG0002149_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002150_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002151_disco_tree1_aligned_trim.faa	JTT
OG0002152_disco_tree1_aligned_trim.faa	JTT
OG0002153_disco_tree1_aligned_trim.faa	JTT
OG0002154_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002155_disco_tree1_aligned_trim.faa	JTT
OG0002156_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002157_disco_tree1_aligned_trim.faa	JTT
OG0002158_disco_tree1_aligned_trim.faa	JTT
OG0002159_disco_tree1_aligned_trim.faa	JTT
OG0002160_disco_tree1_aligned_trim.faa	JTT
OG0002161_disco_tree1_aligned_trim.faa	JTT
OG0002162_disco_tree1_aligned_trim.faa	JTT
OG0002163_disco_tree1_aligned_trim.faa	JTT
OG0002164_disco_tree1_aligned_trim.faa	JTT
OG0002165_disco_tree1_aligned_trim.faa	JTT
OG0002166_disco_tree1_aligned_trim.faa	JTT
OG0002167_disco_tree1_aligned_trim.faa	LG
OG0002168_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002169_disco_tree1_aligned_trim.faa	JTT
OG0002170_disco_tree1_aligned_trim.faa	JTT
OG0002171_disco_tree1_aligned_trim.faa	LG
OG0002172_disco_tree1_aligned_trim.faa	JTT
OG0002173_disco_tree1_aligned_trim.faa	LG
OG0002174_disco_tree1_aligned_trim.faa	JTT
OG0002175_disco_tree1_aligned_trim.faa	JTT
OG0002176_disco_tree1_aligned_trim.faa	JTT
OG0002177_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002178_disco_tree1_aligned_trim.faa	LG
OG0002179_disco_tree1_aligned_trim.faa	JTT
OG0002180_disco_tree1_aligned_trim.faa	WAG
OG0002181_disco_tree1_aligned_trim.faa	Dayhoff
OG0002182_disco_tree1_aligned_trim.faa	JTT
OG0002183_disco_tree1_aligned_trim.faa	LG
OG0002184_disco_tree1_aligned_trim.faa	JTT
OG0002185_disco_tree1_aligned_trim.faa	JTT
OG0002186_disco_tree1_aligned_trim.faa	JTT
OG0002187_disco_tree1_aligned_trim.faa	VT
OG0002188_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002189_disco_tree1_aligned_trim.faa	WAG
OG0002190_disco_tree1_aligned_trim.faa	JTT
OG0002191_disco_tree1_aligned_trim.faa	JTT
OG0002192_disco_tree1_aligned_trim.faa	JTT
OG0002193_disco_tree1_aligned_trim.faa	JTT
OG0002194_disco_tree1_aligned_trim.faa	JTT
OG0002195_disco_tree1_aligned_trim.faa	JTT
OG0002196_disco_tree1_aligned_trim.faa	LG
OG0002197_disco_tree1_aligned_trim.faa	JTT
OG0002198_disco_tree1_aligned_trim.faa	JTT
OG0002199_disco_tree1_aligned_trim.faa	WAG
OG0002200_disco_tree1_aligned_trim.faa	JTT
OG0002201_disco_tree1_aligned_trim.faa	JTT
OG0002202_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002203_disco_tree1_aligned_trim.faa	LG
OG0002204_disco_tree1_aligned_trim.faa	LG
OG0002205_disco_tree1_aligned_trim.faa	JTT
OG0002206_disco_tree1_aligned_trim.faa	JTT
OG0002207_disco_tree1_aligned_trim.faa	JTT
OG0002208_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002209_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002210_disco_tree1_aligned_trim.faa	JTT
OG0002211_disco_tree1_aligned_trim.faa	JTT
OG0002212_disco_tree1_aligned_trim.faa	JTT
OG0002213_disco_tree1_aligned_trim.faa	JTT
OG0002214_disco_tree1_aligned_trim.faa	JTT
OG0002215_disco_tree1_aligned_trim.faa	JTT
OG0002216_disco_tree1_aligned_trim.faa	JTT
OG0002217_disco_tree1_aligned_trim.faa	JTT
OG0002218_disco_tree1_aligned_trim.faa	LG
OG0002219_disco_tree1_aligned_trim.faa	JTT
OG0002220_disco_tree1_aligned_trim.faa	JTT
OG0002221_disco_tree1_aligned_trim.faa	LG
OG0002222_disco_tree1_aligned_trim.faa	LG
OG0002223_disco_tree1_aligned_trim.faa	JTT
OG0002224_disco_tree1_aligned_trim.faa	JTT
OG0002225_disco_tree1_aligned_trim.faa	JTT
OG0002226_disco_tree1_aligned_trim.faa	JTT
OG0002227_disco_tree1_aligned_trim.faa	JTT
OG0002228_disco_tree1_aligned_trim.faa	JTT
OG0002229_disco_tree1_aligned_trim.faa	LG
OG0002230_disco_tree1_aligned_trim.faa	WAG
OG0002231_disco_tree1_aligned_trim.faa	JTT
OG0002232_disco_tree1_aligned_trim.faa	Blosum62
OG0002233_disco_tree1_aligned_trim.faa	LG
OG0002234_disco_tree1_aligned_trim.faa	JTT
OG0002235_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002236_disco_tree1_aligned_trim.faa	JTT
OG0002237_disco_tree1_aligned_trim.faa	JTT
OG0002238_disco_tree1_aligned_trim.faa	JTT
OG0002239_disco_tree1_aligned_trim.faa	JTT
OG0002240_disco_tree1_aligned_trim.faa	JTT
OG0002241_disco_tree1_aligned_trim.faa	JTT
OG0002242_disco_tree1_aligned_trim.faa	Dayhoff
OG0002243_disco_tree1_aligned_trim.faa	JTT
OG0002244_disco_tree1_aligned_trim.faa	JTT
OG0002245_disco_tree1_aligned_trim.faa	JTT
OG0002246_disco_tree1_aligned_trim.faa	JTT
OG0002247_disco_tree1_aligned_trim.faa	FLU
OG0002248_disco_tree1_aligned_trim.faa	JTT
OG0002249_disco_tree1_aligned_trim.faa	JTT
OG0002250_disco_tree1_aligned_trim.faa	JTT
OG0002251_disco_tree1_aligned_trim.faa	JTT
OG0002252_disco_tree1_aligned_trim.faa	LG
OG0002253_disco_tree1_aligned_trim.faa	JTT
OG0002254_disco_tree1_aligned_trim.faa	VT
OG0002255_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002256_disco_tree1_aligned_trim.faa	LG
OG0002257_disco_tree1_aligned_trim.faa	JTT
OG0002258_disco_tree1_aligned_trim.faa	JTT
OG0002259_disco_tree1_aligned_trim.faa	JTT
OG0002260_disco_tree1_aligned_trim.faa	cpREV
OG0002261_disco_tree1_aligned_trim.faa	JTT
OG0002262_disco_tree1_aligned_trim.faa	LG
OG0002263_disco_tree1_aligned_trim.faa	JTT
OG0002264_disco_tree1_aligned_trim.faa	LG
OG0002265_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002266_disco_tree1_aligned_trim.faa	JTT
OG0002267_disco_tree1_aligned_trim.faa	JTT
OG0002268_disco_tree1_aligned_trim.faa	JTT
OG0002269_disco_tree1_aligned_trim.faa	Dayhoff
OG0002270_disco_tree1_aligned_trim.faa	JTT
OG0002271_disco_tree1_aligned_trim.faa	JTT
OG0002272_disco_tree1_aligned_trim.faa	JTT
OG0002273_disco_tree1_aligned_trim.faa	JTT
OG0002274_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002275_disco_tree1_aligned_trim.faa	JTT
OG0002276_disco_tree1_aligned_trim.faa	JTT
OG0002277_disco_tree1_aligned_trim.faa	Dayhoff
OG0002278_disco_tree1_aligned_trim.faa	JTT
OG0002279_disco_tree1_aligned_trim.faa	JTT
OG0002280_disco_tree1_aligned_trim.faa	JTT
OG0002281_disco_tree1_aligned_trim.faa	JTT
OG0002282_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002283_disco_tree1_aligned_trim.faa	JTT
OG0002284_disco_tree1_aligned_trim.faa	JTT
OG0002285_disco_tree1_aligned_trim.faa	JTT
OG0002286_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002287_disco_tree1_aligned_trim.faa	JTT
OG0002288_disco_tree1_aligned_trim.faa	JTT
OG0002289_disco_tree1_aligned_trim.faa	JTT
OG0002290_disco_tree1_aligned_trim.faa	JTT
OG0002291_disco_tree1_aligned_trim.faa	LG
OG0002292_disco_tree1_aligned_trim.faa	JTT
OG0002293_disco_tree1_aligned_trim.faa	LG
OG0002294_disco_tree1_aligned_trim.faa	JTT
OG0002295_disco_tree1_aligned_trim.faa	Dayhoff
OG0002296_disco_tree1_aligned_trim.faa	JTT
OG0002297_disco_tree1_aligned_trim.faa	LG
OG0002298_disco_tree1_aligned_trim.faa	JTT
OG0002299_disco_tree1_aligned_trim.faa	JTT
OG0002300_disco_tree1_aligned_trim.faa	JTT
OG0002301_disco_tree1_aligned_trim.faa	JTT
OG0002302_disco_tree1_aligned_trim.faa	JTT
OG0002303_disco_tree1_aligned_trim.faa	JTT
OG0002304_disco_tree1_aligned_trim.faa	JTT
OG0002305_disco_tree1_aligned_trim.faa	JTT
OG0002306_disco_tree1_aligned_trim.faa	JTT
OG0002307_disco_tree1_aligned_trim.faa	JTT
OG0002308_disco_tree1_aligned_trim.faa	LG
OG0002309_disco_tree1_aligned_trim.faa	LG
OG0002310_disco_tree1_aligned_trim.faa	JTT
OG0002311_disco_tree1_aligned_trim.faa	JTT
OG0002312_disco_tree1_aligned_trim.faa	Dayhoff
OG0002313_disco_tree1_aligned_trim.faa	JTT
OG0002314_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002315_disco_tree1_aligned_trim.faa	JTT
OG0002316_disco_tree1_aligned_trim.faa	JTT
OG0002317_disco_tree1_aligned_trim.faa	LG
OG0002318_disco_tree1_aligned_trim.faa	LG
OG0002319_disco_tree1_aligned_trim.faa	rtREV
OG0002320_disco_tree1_aligned_trim.faa	JTT
OG0002321_disco_tree1_aligned_trim.faa	Dayhoff
OG0002322_disco_tree1_aligned_trim.faa	JTT
OG0002323_disco_tree1_aligned_trim.faa	JTT
OG0002324_disco_tree1_aligned_trim.faa	JTT
OG0002325_disco_tree1_aligned_trim.faa	JTT
OG0002326_disco_tree1_aligned_trim.faa	JTT
OG0002327_disco_tree1_aligned_trim.faa	WAG
OG0002328_disco_tree1_aligned_trim.faa	JTT
OG0002329_disco_tree1_aligned_trim.faa	JTT
OG0002330_disco_tree1_aligned_trim.faa	LG
OG0002331_disco_tree1_aligned_trim.faa	JTT
OG0002332_disco_tree1_aligned_trim.faa	LG
OG0002333_disco_tree1_aligned_trim.faa	JTT
OG0002335_disco_tree1_aligned_trim.faa	JTT
OG0002336_disco_tree1_aligned_trim.faa	LG
OG0002337_disco_tree1_aligned_trim.faa	WAG
OG0002338_disco_tree1_aligned_trim.faa	JTT
OG0002339_disco_tree1_aligned_trim.faa	JTT
OG0002340_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002341_disco_tree1_aligned_trim.faa	JTT
OG0002342_disco_tree1_aligned_trim.faa	WAG
OG0002343_disco_tree1_aligned_trim.faa	LG
OG0002344_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002345_disco_tree1_aligned_trim.faa	LG
OG0002346_disco_tree1_aligned_trim.faa	JTT
OG0002347_disco_tree1_aligned_trim.faa	JTT
OG0002348_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002349_disco_tree1_aligned_trim.faa	LG
OG0002350_disco_tree1_aligned_trim.faa	JTT
OG0002351_disco_tree1_aligned_trim.faa	LG
OG0002352_disco_tree1_aligned_trim.faa	JTT
OG0002353_disco_tree1_aligned_trim.faa	JTT
OG0002354_disco_tree1_aligned_trim.faa	JTT
OG0002355_disco_tree1_aligned_trim.faa	JTT
OG0002356_disco_tree1_aligned_trim.faa	JTT
OG0002357_disco_tree1_aligned_trim.faa	JTT
OG0002358_disco_tree1_aligned_trim.faa	VT
OG0002359_disco_tree1_aligned_trim.faa	WAG
OG0002360_disco_tree1_aligned_trim.faa	JTT
OG0002361_disco_tree1_aligned_trim.faa	LG
OG0002362_disco_tree1_aligned_trim.faa	JTT
OG0002363_disco_tree1_aligned_trim.faa	JTT
OG0002364_disco_tree1_aligned_trim.faa	JTT
OG0002365_disco_tree1_aligned_trim.faa	JTT
OG0002366_disco_tree1_aligned_trim.faa	JTT
OG0002367_disco_tree1_aligned_trim.faa	VT
OG0002368_disco_tree1_aligned_trim.faa	JTT
OG0002369_disco_tree1_aligned_trim.faa	LG
OG0002370_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002371_disco_tree1_aligned_trim.faa	LG
OG0002372_disco_tree1_aligned_trim.faa	JTT
OG0002373_disco_tree1_aligned_trim.faa	LG
OG0002374_disco_tree1_aligned_trim.faa	LG
OG0002375_disco_tree1_aligned_trim.faa	Dayhoff
OG0002376_disco_tree1_aligned_trim.faa	JTT
OG0002377_disco_tree1_aligned_trim.faa	JTT
OG0002378_disco_tree1_aligned_trim.faa	JTT
OG0002380_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002381_disco_tree1_aligned_trim.faa	LG
OG0002382_disco_tree1_aligned_trim.faa	JTT
OG0002383_disco_tree1_aligned_trim.faa	Blosum62
OG0002384_disco_tree1_aligned_trim.faa	JTT
OG0002385_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002386_disco_tree1_aligned_trim.faa	cpREV
OG0002387_disco_tree1_aligned_trim.faa	JTT
OG0002388_disco_tree1_aligned_trim.faa	JTT
OG0002389_disco_tree1_aligned_trim.faa	JTT
OG0002390_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002391_disco_tree1_aligned_trim.faa	JTT
OG0002392_disco_tree1_aligned_trim.faa	WAG
OG0002393_disco_tree1_aligned_trim.faa	JTT
OG0002394_disco_tree1_aligned_trim.faa	JTT
OG0002395_disco_tree1_aligned_trim.faa	JTT
OG0002396_disco_tree1_aligned_trim.faa	Dayhoff
OG0002397_disco_tree1_aligned_trim.faa	LG
OG0002398_disco_tree1_aligned_trim.faa	LG
OG0002399_disco_tree1_aligned_trim.faa	JTT
OG0002400_disco_tree1_aligned_trim.faa	JTT
OG0002401_disco_tree1_aligned_trim.faa	JTT
OG0002402_disco_tree1_aligned_trim.faa	JTT
OG0002403_disco_tree1_aligned_trim.faa	JTT
OG0002404_disco_tree1_aligned_trim.faa	JTT
OG0002405_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002406_disco_tree1_aligned_trim.faa	JTT
OG0002407_disco_tree1_aligned_trim.faa	JTT
OG0002408_disco_tree1_aligned_trim.faa	LG
OG0002409_disco_tree1_aligned_trim.faa	LG
OG0002410_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002411_disco_tree1_aligned_trim.faa	JTT
OG0002412_disco_tree1_aligned_trim.faa	JTT
OG0002413_disco_tree1_aligned_trim.faa	DCMut
OG0002414_disco_tree1_aligned_trim.faa	JTT
OG0002415_disco_tree1_aligned_trim.faa	JTT
OG0002416_disco_tree1_aligned_trim.faa	JTT
OG0002417_disco_tree1_aligned_trim.faa	JTT
OG0002418_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002419_disco_tree1_aligned_trim.faa	JTT
OG0002420_disco_tree1_aligned_trim.faa	JTT
OG0002421_disco_tree1_aligned_trim.faa	JTT
OG0002422_disco_tree1_aligned_trim.faa	VT
OG0002423_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002424_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002425_disco_tree1_aligned_trim.faa	Dayhoff
OG0002426_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002427_disco_tree1_aligned_trim.faa	JTT
OG0002428_disco_tree1_aligned_trim.faa	JTT
OG0002429_disco_tree1_aligned_trim.faa	JTT
OG0002430_disco_tree1_aligned_trim.faa	LG
OG0002431_disco_tree1_aligned_trim.faa	JTT
OG0002432_disco_tree1_aligned_trim.faa	JTT
OG0002433_disco_tree1_aligned_trim.faa	JTT
OG0002434_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002435_disco_tree1_aligned_trim.faa	JTT
OG0002436_disco_tree1_aligned_trim.faa	LG
OG0002437_disco_tree1_aligned_trim.faa	JTT
OG0002438_disco_tree1_aligned_trim.faa	JTT
OG0002439_disco_tree1_aligned_trim.faa	JTT
OG0002440_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002441_disco_tree1_aligned_trim.faa	LG
OG0002442_disco_tree1_aligned_trim.faa	JTT
OG0002443_disco_tree1_aligned_trim.faa	LG
OG0002444_disco_tree1_aligned_trim.faa	JTT
OG0002445_disco_tree1_aligned_trim.faa	JTT
OG0002446_disco_tree1_aligned_trim.faa	LG
OG0002447_disco_tree1_aligned_trim.faa	JTT
OG0002448_disco_tree1_aligned_trim.faa	JTT
OG0002449_disco_tree1_aligned_trim.faa	JTT
OG0002450_disco_tree1_aligned_trim.faa	LG
OG0002451_disco_tree1_aligned_trim.faa	JTT
OG0002452_disco_tree1_aligned_trim.faa	JTT
OG0002453_disco_tree1_aligned_trim.faa	LG
OG0002454_disco_tree1_aligned_trim.faa	JTT
OG0002455_disco_tree1_aligned_trim.faa	JTT
OG0002456_disco_tree1_aligned_trim.faa	JTT
OG0002457_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002458_disco_tree1_aligned_trim.faa	JTT
OG0002459_disco_tree1_aligned_trim.faa	JTT
OG0002460_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002461_disco_tree1_aligned_trim.faa	JTT
OG0002462_disco_tree1_aligned_trim.faa	cpREV
OG0002463_disco_tree1_aligned_trim.faa	LG
OG0002464_disco_tree1_aligned_trim.faa	LG
OG0002465_disco_tree1_aligned_trim.faa	JTT
OG0002466_disco_tree1_aligned_trim.faa	LG
OG0002467_disco_tree1_aligned_trim.faa	JTT
OG0002468_disco_tree1_aligned_trim.faa	JTT
OG0002469_disco_tree1_aligned_trim.faa	JTT
OG0002470_disco_tree1_aligned_trim.faa	JTT
OG0002471_disco_tree1_aligned_trim.faa	JTT
OG0002472_disco_tree1_aligned_trim.faa	LG
OG0002473_disco_tree1_aligned_trim.faa	JTT
OG0002474_disco_tree1_aligned_trim.faa	JTT
OG0002475_disco_tree1_aligned_trim.faa	JTT
OG0002476_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002477_disco_tree1_aligned_trim.faa	JTT
OG0002478_disco_tree1_aligned_trim.faa	JTT
OG0002479_disco_tree1_aligned_trim.faa	Dayhoff
OG0002480_disco_tree1_aligned_trim.faa	JTT
OG0002481_disco_tree1_aligned_trim.faa	JTT
OG0002482_disco_tree1_aligned_trim.faa	LG
OG0002483_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002484_disco_tree1_aligned_trim.faa	LG
OG0002485_disco_tree1_aligned_trim.faa	WAG
OG0002486_disco_tree1_aligned_trim.faa	JTT
OG0002487_disco_tree1_aligned_trim.faa	JTT
OG0002488_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002489_disco_tree1_aligned_trim.faa	JTT
OG0002490_disco_tree1_aligned_trim.faa	JTT
OG0002491_disco_tree1_aligned_trim.faa	LG
OG0002492_disco_tree1_aligned_trim.faa	JTT
OG0002493_disco_tree1_aligned_trim.faa	JTT
OG0002494_disco_tree1_aligned_trim.faa	JTT
OG0002495_disco_tree1_aligned_trim.faa	JTT
OG0002496_disco_tree1_aligned_trim.faa	JTT
OG0002497_disco_tree1_aligned_trim.faa	JTT
OG0002498_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002499_disco_tree1_aligned_trim.faa	JTT
OG0002500_disco_tree1_aligned_trim.faa	JTT
OG0002501_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002502_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002503_disco_tree1_aligned_trim.faa	JTT
OG0002504_disco_tree1_aligned_trim.faa	JTT
OG0002505_disco_tree1_aligned_trim.faa	JTT
OG0002506_disco_tree1_aligned_trim.faa	JTT
OG0002507_disco_tree1_aligned_trim.faa	JTT
OG0002508_disco_tree1_aligned_trim.faa	JTT
OG0002509_disco_tree1_aligned_trim.faa	JTT
OG0002510_disco_tree1_aligned_trim.faa	JTT
OG0002511_disco_tree1_aligned_trim.faa	JTT
OG0002512_disco_tree1_aligned_trim.faa	JTT
OG0002513_disco_tree1_aligned_trim.faa	JTT
OG0002514_disco_tree1_aligned_trim.faa	LG
OG0002515_disco_tree1_aligned_trim.faa	JTT
OG0002516_disco_tree1_aligned_trim.faa	DCMut
OG0002517_disco_tree1_aligned_trim.faa	JTT
OG0002518_disco_tree1_aligned_trim.faa	JTT
OG0002519_disco_tree1_aligned_trim.faa	WAG
OG0002520_disco_tree1_aligned_trim.faa	JTT
OG0002521_disco_tree1_aligned_trim.faa	JTT
OG0002522_disco_tree1_aligned_trim.faa	JTT
OG0002523_disco_tree1_aligned_trim.faa	mtZOA
OG0002524_disco_tree1_aligned_trim.faa	DCMut
OG0002525_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002526_disco_tree1_aligned_trim.faa	JTT
OG0002527_disco_tree1_aligned_trim.faa	JTT
OG0002528_disco_tree1_aligned_trim.faa	JTT
OG0002529_disco_tree1_aligned_trim.faa	JTT
OG0002530_disco_tree1_aligned_trim.faa	WAG
OG0002531_disco_tree1_aligned_trim.faa	LG
OG0002532_disco_tree1_aligned_trim.faa	JTT
OG0002533_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002534_disco_tree1_aligned_trim.faa	LG
OG0002535_disco_tree1_aligned_trim.faa	LG
OG0002536_disco_tree1_aligned_trim.faa	LG
OG0002537_disco_tree1_aligned_trim.faa	Dayhoff
OG0002538_disco_tree1_aligned_trim.faa	JTT
OG0002539_disco_tree1_aligned_trim.faa	JTT
OG0002540_disco_tree1_aligned_trim.faa	JTT
OG0002541_disco_tree1_aligned_trim.faa	JTT
OG0002542_disco_tree1_aligned_trim.faa	JTT
OG0002543_disco_tree1_aligned_trim.faa	JTT
OG0002544_disco_tree1_aligned_trim.faa	JTT
OG0002545_disco_tree1_aligned_trim.faa	JTT
OG0002546_disco_tree1_aligned_trim.faa	JTT
OG0002547_disco_tree1_aligned_trim.faa	JTT
OG0002548_disco_tree1_aligned_trim.faa	LG
OG0002549_disco_tree1_aligned_trim.faa	WAG
OG0002550_disco_tree1_aligned_trim.faa	JTT
OG0002551_disco_tree1_aligned_trim.faa	JTT
OG0002552_disco_tree1_aligned_trim.faa	JTT
OG0002553_disco_tree1_aligned_trim.faa	JTT
OG0002554_disco_tree1_aligned_trim.faa	LG
OG0002555_disco_tree1_aligned_trim.faa	JTT
OG0002556_disco_tree1_aligned_trim.faa	JTT
OG0002557_disco_tree1_aligned_trim.faa	LG
OG0002558_disco_tree1_aligned_trim.faa	JTT
OG0002559_disco_tree1_aligned_trim.faa	LG
OG0002560_disco_tree1_aligned_trim.faa	LG
OG0002561_disco_tree1_aligned_trim.faa	JTT
OG0002562_disco_tree1_aligned_trim.faa	JTT
OG0002563_disco_tree1_aligned_trim.faa	JTT
OG0002564_disco_tree1_aligned_trim.faa	JTT
OG0002565_disco_tree1_aligned_trim.faa	JTT
OG0002566_disco_tree1_aligned_trim.faa	LG
OG0002567_disco_tree1_aligned_trim.faa	JTTDCMut
OG0002568_disco_tree1_aligned_trim.faa	JTT
OG0002569_disco_tree1_aligned_trim.faa	LG
OG0002570_disco_tree1_aligned_trim.faa	LG
OG0002571_disco_tree1_aligned_trim.faa	JTT
OG0002572_disco_tree1_aligned_trim.faa	LG
OG0002573_disco_tree1_aligned_trim.faa	JTT
OG0002574_disco_tree1_aligned_trim.faa	JTT
OG0002575_disco_tree1_aligned_trim.faa	JTT
