alignment	model
13_distribution_divergence/01_input_alignments/OG0004621_disco_tree1_aligned_trim.faa	FLU
13_distribution_divergence/01_input_alignments/OG0004622_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004624_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004625_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004630_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004631_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004632_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004633_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004635_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004636_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004637_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004638_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004639_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004640_disco_tree1_aligned_trim.faa	Dayhoff
13_distribution_divergence/01_input_alignments/OG0004641_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004642_disco_tree1_aligned_trim.faa	HIVw
13_distribution_divergence/01_input_alignments/OG0004643_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004644_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004645_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004646_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004647_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004648_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004649_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004651_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004652_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004653_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004654_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004655_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0004656_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004657_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004658_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004659_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004660_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004661_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004662_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004663_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004664_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004665_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004666_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004667_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004668_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004669_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004670_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004672_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004673_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004674_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004675_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004676_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004677_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004678_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004681_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004683_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004684_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004685_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004686_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004687_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0004688_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004689_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004690_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004691_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004692_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004693_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004694_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004695_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004696_disco_tree1_aligned_trim.faa	VT
13_distribution_divergence/01_input_alignments/OG0004697_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004698_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004699_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004700_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004701_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004702_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004703_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004704_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004705_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0004706_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004707_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004708_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004709_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004710_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004711_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004712_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004713_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004714_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004716_disco_tree1_aligned_trim.faa	FLU
13_distribution_divergence/01_input_alignments/OG0004718_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004719_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004720_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004721_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004722_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004723_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004724_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004725_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004726_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004727_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004728_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004729_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004731_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004732_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004733_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004734_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004735_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004736_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004737_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004738_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004739_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004740_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004741_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004742_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004743_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004744_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004745_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004746_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004747_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004748_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004749_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004750_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004751_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004752_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0004753_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004754_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004755_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004756_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004757_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004758_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004759_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004760_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004761_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004762_disco_tree1_aligned_trim.faa	mtmam
13_distribution_divergence/01_input_alignments/OG0004763_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004764_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004765_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004766_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004767_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004768_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004769_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004770_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004771_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004773_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004774_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0004775_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004777_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004778_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004779_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004780_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004781_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004782_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004783_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004784_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004785_disco_tree1_aligned_trim.faa	Blosum62
13_distribution_divergence/01_input_alignments/OG0004786_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004787_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004788_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004789_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004790_disco_tree1_aligned_trim.faa	FLU
13_distribution_divergence/01_input_alignments/OG0004791_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004793_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004794_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004797_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004799_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004800_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004801_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004802_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004803_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004804_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004805_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004806_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004807_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004808_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004810_disco_tree1_aligned_trim.faa	cpREV
13_distribution_divergence/01_input_alignments/OG0004811_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004812_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004813_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004814_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004815_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004816_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004817_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004818_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004819_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004820_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004821_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004822_disco_tree1_aligned_trim.faa	Blosum62
13_distribution_divergence/01_input_alignments/OG0004823_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004824_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004825_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004826_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004827_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004829_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004830_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004831_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004832_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004833_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004834_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004835_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004836_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004837_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004838_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004840_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004842_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004844_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004845_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004846_disco_tree1_aligned_trim.faa	Dayhoff
13_distribution_divergence/01_input_alignments/OG0004847_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004849_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0004850_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004851_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004852_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004853_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004854_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004855_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004856_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004857_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004858_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004859_disco_tree1_aligned_trim.faa	mtmam
13_distribution_divergence/01_input_alignments/OG0004860_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004861_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004862_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004863_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004864_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004865_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0004866_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004867_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004868_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004869_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004870_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004871_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004872_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004873_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004874_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004875_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004876_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004877_disco_tree1_aligned_trim.faa	LG
13_distribution_divergence/01_input_alignments/OG0004878_disco_tree1_aligned_trim.faa	JTT_DCMut
13_distribution_divergence/01_input_alignments/OG0004879_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004880_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004881_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004882_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004883_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004884_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004885_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004886_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004887_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004888_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004890_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004891_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004892_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004893_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004894_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004895_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004896_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004897_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004898_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004899_disco_tree1_aligned_trim.faa	VT
13_distribution_divergence/01_input_alignments/OG0004900_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004901_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004902_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004903_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004904_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004905_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004906_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004907_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004908_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004909_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004910_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004911_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004912_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004913_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004914_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004915_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004916_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004917_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004918_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004919_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004920_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004922_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004923_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004924_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004925_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004926_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004927_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004928_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004929_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004930_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004931_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004932_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004933_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004934_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004935_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004936_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004937_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004938_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004939_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004940_disco_tree1_aligned_trim.faa	VT
13_distribution_divergence/01_input_alignments/OG0004941_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004942_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004943_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004944_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004945_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004946_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004947_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004948_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004949_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004950_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004951_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004952_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004953_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004954_disco_tree1_aligned_trim.faa	JTT
13_distribution_divergence/01_input_alignments/OG0004955_disco_tree1_aligned_trim.faa	HIVb
13_distribution_divergence/01_input_alignments/OG0004956_disco_tree1_aligned_trim.faa	JTT
